ItemID,SentimentText,Sentiment
18648,: awww ... miss AALIYAH so much. ,0
18649,: Begging to have you. ,0
18650,": Budding Fibromyalgia Flare + Barn Cleaning + Stomach Issues + Alpaca Shearing = Full Blown Fibro Event, apparently. I can barely move. ",0
18651,: cant wait for church today ,1
18652,: celebrated my parents 29th anniversary ,1
18653,: Chillin' at home-watching a movie on tv &amp; making some &quot;healthified&quot; streusel coffee cake. ,1
18654,: Coaching! College!! Coaching!!! ,0
18655,: completely crushed. my 1tb storage drive has gone missing! ,0
18656,: doc said my bones look &quot;fine enough.&quot; also should see a rhumatologist. I'm such am old lady now ,0
18657,": Dude/dudette or whatever you are [:p], I FINALLY HAVE JORDIN SPARKS NUMBER!!! ",1
18658,: E3! Great time to be a gamer... bad time to be a pennyless gamer ,0
18659,": EHEHEEHE, who's the lioness NOW, bitch! ",1
18660,: experiencing the unique #Winnipeg tradition known as &quot;the social&quot;. Trying to pace myself. ,1
18661,: Federer is leading the game !!!!!!!!!!!   ,1
18662,: finally getting my hair done today  (it's been 2 years since I've been to a professional)!,1
18663,": God,help me to find the answer..why i feel so stuck with my life? Help me to solve this problem.. ",0
18664,: going home from work! ,1
18665,: good morning! Gorgeous Sunday! (A shame I have to work today.) ,1
18666,": great day of work, I'm gunna be sad when it's over ",0
18667,": great, my project is approved ",1
18668,: Gucci mane is so wack for the concert ,0
18669,: happy birthday billy ,1
18670,": Happy Mother's Day to all the moms I know, it's a hard job and you all rock it! ",1
18671,: having strawberry sundae on a sunday. ,1
18672,: having Union BBQ today and we are expecting to have another beautiful day in Toronto.  Listening to Viva La Vida Coldplay.  ,1
18673,: home from ef.. i like the new atmosphere with my new class ,1
18674,: Howdy? ,1
18675,: I am pleased to say that I have had no caffeine at all today! ,1
18676,: i can't seem to concentrate ,0
18677,: I feel sick again today  It has put me in a foul mood.,0
18678,: I know I'm kinda late but... G' morning everyone! Its Tuesday! Lets mk the most out of it ,1
18679,: I Miss My @BeautifulDesire ,0
18680,: i miss my family  happy father's day dad &amp; joseph!!,0
18681,: I only wanted to be in the top 100. So please do vote for me - http://tinyurl.com/ksc7kt (Help me.)  http://plurk.com/p/xbws9,1
18682,: I want a picture with the @Jonasbrothers ,0
18683,: I want to destroy the the world with giant dancing hippos. ,0
18684,": I'd like to see The Hangover tonight, but everyone is busy.     Mrrr.  :sad-panda-face:",0
18685,: I'm in down in the count for being &quot;The One&quot; in Columbus: http://tinyurl.com/lhhckt ... ,0
18686,": installing Sims 3!!! Drove all the way to brannen field walmart to pick it up as soon as it came out at midnight.Total nerd, I know! ",1
18687,: is enjoying FARM TOWN  hehe,1
18688,: it's clearing up ,1
18689,: It's OVER!!!! ,1
18690,: its painful when we hope 4 smthg &amp; it not happen although what I hope for is nthg grand like want a diamond etc ,0
18691,": i've still got the grade seven kevin stuck in my head, and i want him out, because grade nine kevin SUCKS. ",0
18692,"@ work waitin 4 my lunch break!!!! Wanna tlk 2 my Boo, but can't right nw  May Later!!! Bt if u happen 2 b on and c this I LUV U!! Mwaah!!",0
18693,"@ Work Want smoothie, too 'spensive  all I can think of is food *tummy rumble* oh lost 4lbs over the past 2 1/2 weeks. Need to keep it up!",0
18694,@ work where else ,0
18695,@ work! ,1
18696,@ work!! Ugh I'm sooooo tired guys ,0
18697,"@ work, 2 hrs late but oh well i am here and still gettin paid!!! YAY! but i am ready to go now!!! ",0
18698,"@ work, forgot my cell @ home. sad ",0
18699,"@ work, lunch break ",1
18700,@ work. I'm mad cause the weather is too nice to stay inside ,0
18701,"@ work. probably not a good idea to not wear the glasses today, now i have a headache ",0
18702,@ work. Want my arm to get better already. Want to go to six flags this summer. Want to go swimming also  not being able 2 do anything ...,0
18703,@ work.. This week some new instrumentals.. stay updated ,1
18704,@ work.. Working 10-20 all damn week.. ,0
18705,@ work... ,0
18706,@ Work... then memorial for Erika Roman R.I.P ,0
18707,@ work... Very busy and happy to see an old school friend ,1
18708,@ work........minus 1 @jamexicangal!  Lol! Thats okay ill still have a blast @ Destiny!,0
18709,@ work....IRRITATED!!!! UGH!!! can't wait to get home to have a beer ,1
18710,@ work...i miss lake travis   ,0
18711,@ Work...looks like sombody's got a case of the MONDAYS ,0
18712,@#asot400 I can't get any stream video or sound ,0
18713,@#asot400 thanks for everyone for this unique event... Hard to understand that it's over... ,0
18714,@#asot400 this song is siiiccckkkk ,1
18715,"@#asot400 track ID please please? sounds awesum, LOVING ASOT400!! ",1
18716,"@&quot;Eine Pr?fung, h??????? na dann mal her mit dem Fragebogen =D &quot; - I've got to ready for Disney Princesses On Ice - yeah!!! Can't wait ",1
18717,@: YouTube - EXCLUSIVE - New Moon Official Trailer it's going to be astonishing  http://bit.ly/JQ2Fb,1
18718,@@ school...last study group sesh before i head into finals!! lets get that degreee...haha. k FOCUS! ,1
18719,@@@@@@@@@@@@@  work dammm so lovely day ,0
18720,@@j311stp and the same to you!  ,1
18721,"@@vintagepolka I want i want *waves hands*. haha. Aww icic. Ikr the design's r hard to find. well, nevermind then. ",1
18722,@____________g I was trying to rap ,0
18723,@____bitchface ughhhh youre so mean. idk how much i really want to see you now ,0
18724,@___Dave___ I am ,1
18725,"@___Nick SHSH, not many easy achievements, maybe 100 pts or so ",0
18726,"@___Nick yesterday when I bought GHSH, GH Metallica new is like $379 ",0
18727,@___radioactivex i think i myt listen to one for the radio that song haz a buzz ,1
18728,@___sid i call you like a million times today ,0
18729,@__0_0__ thanks... I know you would. sorry for letting you down about Scotland all the time though ,0
18730,@__Abbey I just popped my ears.     Dorkus?    That sounds like a nerdy kid's name. Cute Kid  I am not talking about anyone in particular,1
18731,@__Abbey no i was too late ,0
18732,@__abbie__ because the early bird gets the... Ok it's kinda dumb to leave this early. ,1
18733,"@__Alexx ahh well, she's already worldknown, it's all good for her ",1
18734,: just got done spending the day wit my mom. We went out to eat &amp; went shopping!!  love you mom!!!!!,1
18735,: Just got my personalised plates in the mail for my Alfa 33!! Super stoked ,1
18736,: just kicked over my FULL mug of coffee on my desk!!!  Now EVERYTHING smells of coffee and is sticky ,0
18737,: juuuust wanted to share what i came across  i'm sure someone will appreciate it.potent quotables and... taylor. http://tinyurl.com/q ...,1
18738,": kilimanjaro fundraiser climb seems unlikely, another brother has dropped out ",0
18739,: Love is positive and it increases in positive realm ,1
18740,": maybe we could hold hands, if you were my boyfriend ",0
18741,": misses g-ma. happy 90th, angel. ",0
18742,: Missing my ladies . . . Jess and Little E are in Texas  ,0
18743,: my hamstring really needs to get better before I can even think about running again ,0
18744,: no wonder the chocolate thing got taken off redflagdeals &quot;offer only good in 50 US states&quot; ,0
18745,: nothing special ,0
18746,": Oh dear... until this hour, I have not start doing my SOP!! No hope le... ",0
18747,": okeeiiii it's time for holidayy!!! come on novels and dvds, come to mama!!! ",1
18748,": pasta w/ extra spicy tomato sauce, vanilla coke and lots of trashy tv. I like  Feels like student days though!",1
18749,: Perhaps the worst First Day Back From Holiday at work ,0
18750,: please get me a new dress? ,0
18751,": poppin bottles in VIP at Pink Elephant with @hermouthsays, @meredithbenson and @nicciozz. Life is amazing. ",1
18752,: R.I.P. Finland   and will a country that speaks Spanish please yell at Mexico?,0
18753,: rats! awake again! ,0
18754,: Sad that the sun is gone ,0
18755,: satisfied my fro-yo craving ,1
18756,: shake it. ,1
18757,: Shutting down PC now...WOOHOO... ,1
18758,: Sitting on the couch with Everett...doing absolutely nothing. It's okay tho ,1
18759,: skyping dad (63) &amp; at the same time mum (59) over msn ,1
18760,: so bored at home...  http://plurk.com/p/xcta3,0
18761,: Solo drive around town a roaring success. Getting behind the wheel rocks! ,1
18762,: someone take me to go see UP tomorrow.  I really wanna see it and haven't yet.,1
18763,: Spaceballs isn't funny when you see it more than once :/ If it's even the movie I'm thinking of... no movie watching before sleeping. ,0
18764,: spinning tonight ,1
18765,: spoken to him and he's fine  he'll be home soon yay! Hoping work goes quickly today!,1
18766,: started off SOOO strong... ended up SOOO weak... ,0
18767,: starting tomorrow I vow to tweet less so alyssa will continue to follow my facebook updates mobilly. ,0
18768,": still waiting with hope, what a wonderful life i had ",1
18769,": Sweet go lakers Law: Dude kobes been magnificent Me: Has he been, like, totally fab~? like, omg?? Law: Fuck u  ",1
18770,: SYTYCD was not nearly as good tonight as it was last week.  However.. Top Chef Masters was freaking awesome with a Lost themed show!,0
18771,: tambak na ang labahin for the week... tama na po ang ulan ...  wala kaming dryer... hehe,0
18772,: Thanks for those requests!  http://plurk.com/p/11bdia,1
18773,: they couldn't save the kittens *sob* poor socks.. ,0
18774,@__Ally &lt;3 *only gets to watch it on YouTube* ,0
18775,@__Amelie Coucou ptit chou ,1
18776,@__androgyn you  never respond to messages ,0
18777,@__Anthony I lost 7 in an evening ,0
18778,@__Anya__ it's ashame your taco cravings are only of South of the Border variety  hehe,0
18779,"@__Anya__ not just you, love.  its a LOT of people",0
18780,"@__april lol wooo, im coming over to play it! also, i have sims2. but my computer is so shitty i never play it. ",0
18781,@__artgeek__ You're the second person on my twitter list to get fired. ,0
18782,@__Babydoll__  wish i could hehe and that sucks how she do it?,0
18783,@__becky lmaoo dont worry about it  I spot his tweets like a hawk! LMFAO ;),1
18784,"@__BellsCullen__ Hahaha yerp  never fails to crack me up, and the commentary is the funniest thing evar.",1
18785,@__Bo im so jealous! i wont be home ALLLL summer  have fun for both of us!,0
18786,"@__cara sounds like a hoot! HAHAHA! No, just kidding...    ",1
18787,@__Cat you know its a shame that the one famous person that agrees with me on Portia/Ellen is Eminem. But at least he said it. ,1
18788,@__cupcake rude! ,1
18789,@__DalekCaan__ Felspoon has mountains that sway in the breeze. Apparently. ,1
18790,@__dana__ I got the impression they were more interested in Susan Boyle!! Priorities I guess ,1
18791,"@__dashboard haha yeah. nicole and chan told me it was weird man.  cge na daaasshhh, tell me.  i'm chismosa, sorry! haha",0
18792,"@__dashboard oops, sorry I didn't reply to you. hahaha. and yeah, I bought black shoes na  they're kinda loose though haha. you bought na?",1
18793,"@__dashboard usc? what course? yeah,im in australia. ",1
18794,@__DearAngel__x harsh lol ,1
18795,"@__djenilin Fo sho! My batts about 2 die. Eep. Goodnight! I charged this fucker yesterday, 2. Holds no charge n e more. ",0
18796,@__duckie I have nothing to bring ,0
18797,@__earth Are you on a sugar high? ,1
18798,@__earth Was this announced somewhere. I somehow missed this... ,0
18799,@__Greer__ Hey Greer! I'm Marco! It's nice to talk with a fellow actor(ress) haha ,1
18800,@__Greer__ I'm sad you had to leave...  I miss you already.  LOVE YOU boo.,0
18801,@__Greer__ yeah! I was thinking of going tonight to the grove and I wanted to hang out! Let me know if u do anything after ,1
18802,@__H  RATE AND COMMENT,1
18803,@__hungryghost classy ,1
18804,"@__Ingrid Yeah I'm a student there, originally from Manchester ",1
18805,@__jazzmin hahaha... im so loving it... ,1
18806,"@__jb BTW, you're sexy in glasses ",1
18807,@__Jeanie__ My crappy phone just died.  3 bars to nothing in 1 go.  Even more wanting to go home ,0
18808,@__JulieDreamer i pretty like twitter but there are so few people i know.. hope to find someone else ,0
18809,@__justdance nope  I have to nanny I'm sad I wanna see everyone sooooooo freaking bad!,0
18810,"@__kaykay yes, perfectly! from now on, you're my favourite hairdresser ever ",1
18811,@__Kirsty. Lol but no offence want the lovely Russ to do it. ,1
18812,@__Kizzle  He could be could be the evil Jafar that bangs Jasmine while Aladdin watches and pleasures himself. ,1
18813,"@__Kizzle I think she has issues, lol especially to start a thread, in a BSB forum that made no sense pretty much to anyone! Poor girl! ",0
18814,@__lilly_ why are you throwing up? ,0
18815,"@__Lua =O no wayyy! i love his mop. hahaha. if you do so, give me it all  ill keep it in a box.hahaha",1
18816,@__Manny Way to look at the positive! Sorry about the fraud that is the biggest hassle and pain ,0
18817,@__mares__  make the most out of it ,1
18818,@__mares__ hahaha ... Telstra not supporting tethering tho! ,0
18819,@__mares__ hahaha..... that's what's actually prompted my decision to go to bed early ,1
18820,"@__mares__ I'm doing OK - think Dexy gave me his gastro tho, no upchucks but not too good in the belly  But hopefully get lappy 2day!",0
